ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,account_no,email,First Name,Last Name
5237,1950,PhD,Single,55243,1,2,1/1/2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,dprokop@veltech.edu.in,Deedee,Prokop
7761,1978,2n Cycle,Together,55244,1,0,1/8/2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,1.23E+12,lallinder@veltech.edu.in,Leandra,Allinder
5278,1964,Graduation,Married,55245,0,0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,1.23E+12,tmaly@veltech.edu.in,Terrilyn,Maly
3560,1952,Graduation,Together,55246,0,0,12/5/2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,1.23E+12,rwimbish@veltech.edu.in,Riley,Wimbish
7235,1975,2n Cycle,Married,55247,1,0,9/12/2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,1.23E+12,mshook@veltech.edu.in,Merrilee,Shook
10548,1995,Graduation,Single,55248,0,0,9/3/2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,1.23E+12,falverson@veltech.edu.in,Filiberto,Alverson
2281,1970,Graduation,Single,55249,1,0,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,1.23E+12,ekendig@veltech.edu.in,Elyse,Kendig
4073,1954,2n Cycle,Married,55250,0,0,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,1.23E+12,aohern@veltech.edu.in,Alysha,Ohern
6974,1972,PhD,Together,55251,0,0,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,1.23E+12,afortney@veltech.edu.in,Armando,Fortney
7938,1958,PhD,Together,55252,0,1,3/10/2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,1.23E+12,lshoup@veltech.edu.in,Lavona,Shoup
7094,1975,Graduation,Widow,55253,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1.23E+12,qwroten@veltech.edu.in,Quentin,Wroten
3667,1969,Graduation,Married,55254,0,0,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,1.23E+12,cbow@veltech.edu.in,Coral,Bow
7723,1979,Graduation,Together,55255,0,0,2/5/2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,1.23E+12,lbradley@veltech.edu.in,Lorrie,Bradley
3870,1978,2n Cycle,Together,55256,0,0,9/2/2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,1.23E+12,ezych@veltech.edu.in,Eliana,Zych
4012,1972,PhD,Together,55257,0,1,11/8/2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,1.23E+12,bedgar@veltech.edu.in,Brigida,Edgar
5909,1964,Graduation,Married,55258,0,1,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,1.23E+12,kfannin@veltech.edu.in,Kourtney,Fannin
10470,1979,Master,Married,55259,1,0,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,1.23E+12,pmcelyea@veltech.edu.in,Peg,Mcelyea
6488,1959,PhD,Married,55260,0,1,6/4/2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,1.23E+12,ebodine@veltech.edu.in,Elizabet,Bodine
10270,1981,2n Cycle,Married,55261,1,0,3/10/2013,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,fbostic@veltech.edu.in,Fannie,Bostic
6887,1967,Graduation,Single,55262,1,1,24-04-2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,1.23E+12,cdupler@veltech.edu.in,Carolann,Dupler
6406,1988,Master,Married,55263,0,0,28-10-2013,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,1.23E+12,dmcguire@veltech.edu.in,Devora,Mcguire
7573,1978,PhD,Single,55264,1,0,10/5/2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,1.23E+12,msplawn@veltech.edu.in,Myrtie,Splawn
4508,1952,Graduation,Single,55265,0,0,22-05-2014,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,1.23E+12,rcha@veltech.edu.in,Riva,Cha
221,1955,Graduation,Married,55266,0,1,27-04-2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,1.23E+12,aredd@veltech.edu.in,Albert,Redd
5331,1977,Graduation,Married,55267,0,0,11/9/2012,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,1.23E+12,hmcmeen@veltech.edu.in,Harley,Mcmeen
1911,1987,Graduation,Together,55268,0,0,5/9/2012,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,1.23E+12,malanis@veltech.edu.in,Malika,Alanis
20,1965,2n Cycle,Married,55269,0,1,1/9/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,aeubanks@veltech.edu.in,Arcelia,Eubanks
8786,1956,Master,Married,55270,0,1,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,1.23E+12,mbenito@veltech.edu.in,Mandie,Benito
10582,1979,Graduation,Married,55271,0,1,3/7/2013,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,1.23E+12,tcleary@veltech.edu.in,Terry,Cleary
1915,1951,PhD,Married,55272,0,0,12/12/2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,1.23E+12,nchina@veltech.edu.in,Nicolas,China
8897,1965,Graduation,Single,55273,1,1,24-04-2013,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,1.23E+12,clinley@veltech.edu.in,Claud,Linley
2371,1972,Graduation,Married,55274,1,1,13-04-2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,rluciani@veltech.edu.in,Rae,Luciani
4303,1957,PhD,Together,55275,0,1,8/12/2012,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,1.23E+12,iscalf@veltech.edu.in,Ines,Scalf
6825,1953,Graduation,Together,55276,1,1,6/3/2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.23E+12,tdurante@veltech.edu.in,Tera,Durante
1072,1965,PhD,Single,55277,0,1,30-08-2013,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1.23E+12,mkump@veltech.edu.in,Markus,Kump
4964,1958,PhD,Together,55278,0,0,26-01-2014,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,1.23E+12,chakes@veltech.edu.in,Clare,Hakes
2461,1955,Master,Single,55279,1,1,18-12-2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,1.23E+12,mmebane@veltech.edu.in,Mazie,Mebane
10736,1971,Graduation,Single,55280,0,1,12/9/2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,1.23E+12,cmetheny@veltech.edu.in,Celestine,Metheny
3194,1974,PhD,Single,55281,0,0,5/4/2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,1.23E+12,jgoold@veltech.edu.in,Jerrell,Goold
10839,1976,Graduation,Together,55282,1,1,14-04-2014,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,1.23E+12,ekoeppel@veltech.edu.in,Eneida,Koeppel
49,1970,Graduation,Single,55283,1,0,11/5/2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,1.23E+12,aeddleman@veltech.edu.in,Ailene,Eddleman
4290,1972,Graduation,Married,55284,1,0,19-03-2014,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.23E+12,cleeds@veltech.edu.in,Cora,Leeds
10219,1972,Graduation,Together,55285,1,0,18-06-2013,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,morman@veltech.edu.in,Mirian,Orman
4211,1986,Basic,Married,55286,1,0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,rrink@veltech.edu.in,Rachel,Rink
1135,1960,Master,Together,55287,1,1,15-02-2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,nfalgoust@veltech.edu.in,Natalya,Falgoust
6299,1968,PhD,Divorced,55288,0,1,2/1/2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,1.23E+12,gcalderone@veltech.edu.in,Garnett,Calderone
10846,1978,Master,Married,55289,1,0,29-05-2014,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,1.23E+12,ddudding@veltech.edu.in,Dorethea,Dudding
347,1976,Graduation,Divorced,55290,0,1,8/9/2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,1.23E+12,jsiemers@veltech.edu.in,Jaimie,Siemers
6543,1945,Master,Together,55291,0,0,15-01-2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,1.23E+12,msabol@veltech.edu.in,Milton,Sabol
10446,1957,PhD,Married,55292,0,0,7/11/2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,1.23E+12,bgallman@veltech.edu.in,Betsey,Gallman
3479,1950,Graduation,Single,55293,0,0,19-07-2013,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,1.23E+12,mmckinzie@veltech.edu.in,Molly,Mckinzie
11075,1978,Graduation,Married,55294,1,1,29-10-2013,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,1.23E+12,charrelson@veltech.edu.in,Carrol,Harrelson
4442,1961,Graduation,Single,55295,0,1,5/4/2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,1.23E+12,dmcbay@veltech.edu.in,Dylan,Mcbay
199,1962,Master,Single,55296,0,0,20-01-2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,1.23E+12,vfultz@veltech.edu.in,Veta,Fultz
6722,1954,PhD,Married,55297,0,1,28-06-2014,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,1.23E+12,mwhitten@veltech.edu.in,Mariette,Whitten
796,1965,2n Cycle,Divorced,55298,0,1,23-10-2012,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,1.23E+12,xparrales@veltech.edu.in,Xenia,Parrales
3749,1973,Graduation,Together,55299,0,0,2/3/2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,1.23E+12,eohlinger@veltech.edu.in,Erwin,Ohlinger
8523,1968,Graduation,Married,55300,1,0,14-12-2013,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,zhaan@veltech.edu.in,Zetta,Haan
310,1970,Master,Married,55301,0,1,13-12-2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,1.23E+12,rtwiggs@veltech.edu.in,Rusty,Twiggs
8629,1956,Graduation,Widow,55302,1,1,26-03-2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,zpitre@veltech.edu.in,Zachary,Pitre
236,1951,Graduation,Married,55303,1,1,19-01-2013,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,1.23E+12,sandrzejewski@veltech.edu.in,Stacy,Andrzejewski
9930,1944,PhD,Single,55304,0,0,5/11/2013,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,1.23E+12,jheineman@veltech.edu.in,Julie,Heineman
3483,1958,Graduation,Married,55305,0,0,6/4/2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,1.23E+12,ytemme@veltech.edu.in,Yuriko,Temme
4599,1976,Master,Married,55306,0,2,4/11/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,1.23E+12,dhufford@veltech.edu.in,Deidra,Hufford
7326,1971,Master,Married,55307,0,1,23-03-2014,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,1.23E+12,agordillo@veltech.edu.in,Anisa,Gordillo
7352,1957,Graduation,Married,55308,0,1,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,1.23E+12,lgleaton@veltech.edu.in,Luna,Gleaton
2350,1972,Graduation,Married,55309,1,1,22-03-2013,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,1.23E+12,lpasko@veltech.edu.in,Laci,Pasko
9145,1972,Graduation,Single,55310,0,1,6/4/2013,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,1.23E+12,jkohr@veltech.edu.in,Julene,Kohr
2964,1981,Graduation,Married,55311,0,0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,1.23E+12,fbemis@veltech.edu.in,Felicita,Bemis
5585,1972,Graduation,Single,55312,1,0,20-04-2013,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,1.23E+12,hokeefe@veltech.edu.in,Hollis,Okeefe
9687,1975,Graduation,Single,55313,0,0,31-05-2014,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,1.23E+12,mceron@veltech.edu.in,Margherita,Ceron
3732,1955,Master,Married,55314,0,1,4/2/2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,1.23E+12,dkegler@veltech.edu.in,Doyle,Kegler
6303,1986,PhD,Together,55315,0,0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,1.23E+12,kzuniga@veltech.edu.in,Kris,Zuniga
11176,1970,PhD,Together,55316,0,1,12/5/2014,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,1.23E+12,lreitz@veltech.edu.in,Ladawn,Reitz
2986,1976,Graduation,Married,55317,1,1,12/3/2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1.23E+12,ifrink@veltech.edu.in,Isaiah,Frink
7462,1954,Graduation,Single,55318,0,0,24-11-2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,1.23E+12,dmeadow@veltech.edu.in,Demetrius,Meadow
3900,1972,Graduation,Married,55319,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,1.23E+12,mmcduffy@veltech.edu.in,Markus,Mcduffy
7034,1978,2n Cycle,Married,55320,1,0,1/9/2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,omontoya@veltech.edu.in,Otelia,Montoya
9493,1980,PhD,Single,55321,0,0,5/5/2013,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,1.23E+12,fchartrand@veltech.edu.in,Florene,Chartrand
1143,1972,Graduation,Married,55322,1,0,8/8/2013,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,ofink@veltech.edu.in,Olene,Fink
1,1961,Graduation,Single,55323,0,0,15-06-2014,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,1.23E+12,gmazurek@veltech.edu.in,Gerardo,Mazurek
3855,1963,Graduation,Married,55324,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,1.23E+12,vbrunswick@veltech.edu.in,Victor,Brunswick
5536,1959,Graduation,Together,55325,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,1.23E+12,sizaguirre@veltech.edu.in,Sheilah,Izaguirre
5989,1959,2n Cycle,Divorced,55326,0,1,16-04-2013,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,1.23E+12,jnewbold@veltech.edu.in,Jenae,Newbold
9499,1954,Graduation,Married,55327,1,2,7/5/2013,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,1.23E+12,jfoushee@veltech.edu.in,Jospeh,Foushee
6768,1962,Graduation,Divorced,55328,1,2,12/1/2013,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,ppankey@veltech.edu.in,Peggie,Pankey
2150,1958,PhD,Widow,55329,0,1,11/5/2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,1.23E+12,cbasel@veltech.edu.in,Coralee,Basel
6646,1984,Graduation,Together,55330,1,0,1/3/2014,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1.23E+12,lmcmillan@veltech.edu.in,Loraine,Mcmillan
4887,1976,PhD,Divorced,55331,1,1,22-11-2013,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,estutts@veltech.edu.in,Elidia,Stutts
8560,1992,Graduation,Single,55332,0,0,10/9/2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,1.23E+12,ratkins@veltech.edu.in,Ria,Atkins
3321,1967,PhD,Together,55333,0,2,5/5/2013,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,1.23E+12,cdibella@veltech.edu.in,Claudio,Dibella
11003,1980,2n Cycle,Together,55334,1,0,2/10/2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,vmillican@veltech.edu.in,Vernell,Millican
10402,1967,Graduation,Married,55335,1,1,14-02-2013,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,rcarraway@veltech.edu.in,Renato,Carraway
9904,1956,Graduation,Married,55336,0,1,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,1.23E+12,trubalcaba@veltech.edu.in,Tajuana,Rubalcaba
6141,1972,Master,Single,55337,1,0,25-04-2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,1.23E+12,sthiele@veltech.edu.in,Shaquana,Thiele
5687,1980,Graduation,Divorced,55338,0,0,23-09-2012,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,1.23E+12,zapplebee@veltech.edu.in,Zane,Applebee
10856,1980,2n Cycle,Single,55339,0,1,2/7/2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1.23E+12,tchace@veltech.edu.in,Terese,Chace
5121,1977,Graduation,Single,55340,0,1,21-03-2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,1.23E+12,ralbee@veltech.edu.in,Ruben,Albee
4186,1950,Graduation,Together,55341,1,1,5/8/2013,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,chelmers@veltech.edu.in,Claretta,Helmers
368,1974,Graduation,Married,55342,0,1,29-11-2012,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,1.23E+12,dchastain@veltech.edu.in,Dorris,Chastain
3312,1988,Graduation,Single,55343,1,0,12/5/2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,1.23E+12,eharriston@veltech.edu.in,Emerson,Harriston
11121,1981,Graduation,Married,55344,1,0,10/11/2012,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,1.23E+12,pshedd@veltech.edu.in,Pricilla,Shedd
5332,1960,2n Cycle,Married,55345,0,0,27-07-2013,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,1.23E+12,cmurry@veltech.edu.in,Carie,Murry
5848,1970,Graduation,Together,55346,0,0,13-01-2014,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,1.23E+12,mobey@veltech.edu.in,Mitchel,Obey
10343,1991,2n Cycle,Single,55347,0,0,29-09-2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,1.23E+12,ccolella@veltech.edu.in,Carlee,Colella
5935,1956,Master,Single,55348,0,1,24-12-2012,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,1.23E+12,bkirsch@veltech.edu.in,Billye,Kirsch
2895,1963,Graduation,Single,55349,0,1,23-10-2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,1.23E+12,yliz@veltech.edu.in,Yaeko,Liz
10262,1980,Graduation,Married,55350,2,0,10/5/2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,1.23E+12,hboatman@veltech.edu.in,Helene,Boatman
7848,1974,Graduation,Single,55351,0,1,13-06-2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,1.23E+12,rbuzzard@veltech.edu.in,Rachele,Buzzard
9477,1954,PhD,Married,55352,0,1,11/1/2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,1.23E+12,dmatta@veltech.edu.in,Delinda,Matta
4856,1957,2n Cycle,Married,55353,0,0,6/11/2012,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,1.23E+12,hmelody@veltech.edu.in,Hyun,Melody
7186,1966,PhD,Together,55354,1,1,26-05-2014,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,1.23E+12,rletsinger@veltech.edu.in,Rey,Letsinger
5794,1974,PhD,Married,55355,0,1,17-03-2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,1.23E+12,gcoyle@veltech.edu.in,Gabriella,Coyle
1456,1979,Graduation,Single,55356,0,1,1/4/2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,1.23E+12,dmund@veltech.edu.in,Demetria,Mund
4877,1973,Master,Married,55357,0,1,4/3/2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,amatteo@veltech.edu.in,Angeles,Matteo
425,1985,Graduation,Married,55358,2,0,19-02-2013,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,1.23E+12,vunderhill@veltech.edu.in,Venice,Underhill
3007,1966,Graduation,Together,55359,1,1,4/10/2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,names@veltech.edu.in,Naoma,Ames
1031,1989,2n Cycle,Married,55360,0,0,5/5/2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1.23E+12,mkatzman@veltech.edu.in,Mora,Katzman
4297,1969,Graduation,Together,55361,1,0,26-01-2014,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1.23E+12,gberger@veltech.edu.in,Grisel,Berger
807,1969,Master,Together,55362,1,1,15-02-2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,1.23E+12,cbuser@veltech.edu.in,Catheryn,Buser
9553,1987,Graduation,Married,55363,0,0,9/1/2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,1.23E+12,sfail@veltech.edu.in,Stephania,Fail
4271,1989,2n Cycle,Together,55364,1,0,4/10/2012,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,1.23E+12,mcanton@veltech.edu.in,Marsha,Canton
4120,1975,2n Cycle,Single,55365,1,0,17-12-2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,erisk@veltech.edu.in,Euna,Risk
2036,1973,PhD,Together,55366,0,1,11/6/2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,1.23E+12,losby@veltech.edu.in,Leopoldo,Osby
115,1966,Master,Single,55367,0,1,26-03-2013,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,1.23E+12,sbrowder@veltech.edu.in,Stormy,Browder
4259,1986,Master,Single,55368,2,0,24-09-2013,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1.23E+12,kmorrisey@veltech.edu.in,Karrie,Morrisey
8687,1978,Graduation,Together,55369,0,1,6/5/2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,1.23E+12,tuzzle@veltech.edu.in,Tammera,Uzzle
2447,1979,Graduation,Together,55370,1,0,17-10-2012,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,mmacrae@veltech.edu.in,Mavis,Macrae
10140,1983,PhD,Together,55371,0,0,28-09-2013,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,1.23E+12,elabrie@veltech.edu.in,Ellyn,Labrie
9353,1959,Graduation,Single,55372,0,1,6/1/2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,1.23E+12,hroehrig@veltech.edu.in,Heike,Roehrig
3623,1976,Graduation,Together,55373,1,0,11/6/2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,1.23E+12,mtiffany@veltech.edu.in,Milissa,Tiffany
738,1981,2n Cycle,Single,55374,1,1,4/4/2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,1.23E+12,mclow@veltech.edu.in,Mona,Clow
7631,1978,Master,Together,55375,1,0,6/10/2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,1.23E+12,aangles@veltech.edu.in,Aurelio,Angles
4789,1953,Graduation,Together,55376,0,0,17-09-2013,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,1.23E+12,dbogner@veltech.edu.in,Dominque,Bogner
773,1971,Master,Divorced,55377,1,1,30-06-2013,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,1.23E+12,llovitt@veltech.edu.in,Lorriane,Lovitt
10602,1983,Graduation,Married,55378,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,1.23E+12,fbouie@veltech.edu.in,Fransisca,Bouie
